unit_id,station_id,station_name,zone,tier,shift,vibration,torque,temperature,cycle_time,checklist_pass
9,31,Glass Install,Final Assembly,rich,Day,0.637,39.46,24.11,56.17,
9,32,Seat Install,Final Assembly,basic,Day,,,,52.71,
9,33,Fluid Fill,Final Assembly,rich,Day,0.893,39.99,23.96,51.95,
9,34,Wheel Alignment,Final Assembly,rich,Day,0.882,38.63,23.74,50.09,
9,35,Headlamp Aim,Final Assembly,rich,Day,0.977,41.43,23.76,53.75,
9,36,Electrical Function Test,Final Assembly,rich,Day,1.041,41.82,24.67,54.97,
9,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.879,41.32,23.34,53.11,
9,38,Water Leak Test,Final Assembly,rich,Day,0.836,39.41,23.16,53.72,
9,39,Road Simulation Test,Final Assembly,rich,Day,0.898,41.42,24.48,51.81,
9,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.877,38.67,24.19,53.22,
10,1,Underbody Framing,Body Construction,rich,Day,0.973,42.8,23.98,56.58,
10,2,Side Panel Load,Body Construction,rich,Day,0.797,37.67,23.43,54.25,
10,3,Robotic Weld Cell A,Body Construction,rich,Day,0.927,37.57,24.31,59.47,
10,4,Robotic Weld Cell B,Body Construction,rich,Day,0.857,38.92,23.84,59.38,
10,5,Roof Bow Fit,Body Construction,rich,Day,0.977,41.89,24.58,57.57,
10,6,Door Hang,Body Construction,rich,Day,1.063,41.06,23.27,59.24,
10,7,Bolt Fastening Torque,Body Construction,rich,Day,0.854,45.35,24.44,56.8,
10,8,Geometry Check,Body Construction,rich,Day,0.789,42.31,24.32,56.37,
10,9,Robotic Weld Cell C,Body Construction,rich,Day,1.011,41.7,24.16,57.45,
10,10,Sealer Application,Body Construction,rich,Day,0.819,39.27,23.53,52.47,
10,11,Body Squareness Gauge,Body Construction,basic,Day,,,,57.41,
10,12,Weld Arm Bearing Station,Body Construction,rich,Day,0.83,43.24,23.78,59.06,
10,13,Panel Fit Inspection,Body Construction,manual,Day,,,,54.75,True
10,14,Hem Flange Press,Body Construction,basic,Day,,,,57.83,
10,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,55.73,True
10,16,Pretreatment Dip,Paint,basic,Day,,,161.95,61.57,
10,17,E-Coat Bath,Paint,rich,Day,0.992,,162.91,62.92,
10,18,Sealer Booth,Paint,manual,Day,,,,63.23,True
10,19,Primer Booth,Paint,rich,Day,0.815,,169.57,68.32,
10,20,Basecoat Robot,Paint,rich,Day,0.885,,167.38,62.45,
10,21,Clearcoat Robot,Paint,rich,Day,1.052,,166.08,64.38,
10,22,Flash-Off Tunnel,Paint,basic,Day,,,163.23,61.34,
10,23,Cure Oven Conveyor,Paint,basic,Day,,,166.92,63.6,
10,24,Paint Inspection Booth,Paint,manual,Day,,,,65.41,True
10,25,Buff & Polish,Paint,basic,Day,,,,64.72,
10,26,Cockpit Marriage,Final Assembly,rich,Day,0.92,37.62,23.43,56.0,
10,27,Powertrain Marriage,Final Assembly,rich,Day,1.091,38.64,24.59,50.86,
10,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.106,41.6,23.95,54.38,
10,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.01,
10,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,53.51,True
10,31,Glass Install,Final Assembly,rich,Day,0.896,42.57,23.18,52.44,
10,32,Seat Install,Final Assembly,basic,Day,,,,53.81,
10,33,Fluid Fill,Final Assembly,rich,Day,0.922,41.34,23.97,51.78,
10,34,Wheel Alignment,Final Assembly,rich,Day,0.709,41.77,23.71,54.7,
10,35,Headlamp Aim,Final Assembly,rich,Day,0.922,35.86,23.64,54.44,
10,36,Electrical Function Test,Final Assembly,rich,Day,1.086,40.46,24.12,53.74,
10,37,Door/Panel Gap Scan,Final Assembly,rich,Day,1.072,42.89,24.01,50.9,
10,38,Water Leak Test,Final Assembly,rich,Day,0.706,41.41,25.3,52.98,
10,39,Road Simulation Test,Final Assembly,rich,Day,1.052,40.87,23.53,54.61,
10,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.752,39.66,24.13,55.69,
11,1,Underbody Framing,Body Construction,rich,Day,0.95,40.62,23.63,58.68,
11,2,Side Panel Load,Body Construction,rich,Day,0.907,38.86,23.37,54.64,
11,3,Robotic Weld Cell A,Body Construction,rich,Day,0.841,37.04,23.35,54.69,
11,4,Robotic Weld Cell B,Body Construction,rich,Day,0.922,40.65,24.96,54.0,
11,5,Roof Bow Fit,Body Construction,rich,Day,0.818,41.46,23.9,54.25,
11,6,Door Hang,Body Construction,rich,Day,1.105,39.46,23.45,56.43,
11,7,Bolt Fastening Torque,Body Construction,rich,Day,0.937,45.37,23.34,54.59,
11,8,Geometry Check,Body Construction,rich,Day,0.964,40.92,23.69,55.21,
11,9,Robotic Weld Cell C,Body Construction,rich,Day,0.969,37.15,23.85,58.2,
11,10,Sealer Application,Body Construction,rich,Day,0.831,36.58,23.86,57.81,
11,11,Body Squareness Gauge,Body Construction,basic,Day,,,,58.44,
11,12,Weld Arm Bearing Station,Body Construction,rich,Day,1.392,38.2,24.46,59.1,
11,13,Panel Fit Inspection,Body Construction,manual,Day,,,,59.34,True
11,14,Hem Flange Press,Body Construction,basic,Day,,,,57.32,
11,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,54.88,True
11,16,Pretreatment Dip,Paint,basic,Day,,,156.68,61.1,
11,17,E-Coat Bath,Paint,rich,Day,0.985,,171.0,68.33,
11,18,Sealer Booth,Paint,manual,Day,,,,60.7,True
11,19,Primer Booth,Paint,rich,Day,1.087,,164.93,65.8,
11,20,Basecoat Robot,Paint,rich,Day,0.879,,157.73,60.11,
11,21,Clearcoat Robot,Paint,rich,Day,0.911,,161.73,59.09,
11,22,Flash-Off Tunnel,Paint,basic,Day,,,164.64,62.22,
11,23,Cure Oven Conveyor,Paint,basic,Day,,,169.28,66.5,
11,24,Paint Inspection Booth,Paint,manual,Day,,,,62.47,True
11,25,Buff & Polish,Paint,basic,Day,,,,60.97,
11,26,Cockpit Marriage,Final Assembly,rich,Day,1.009,38.01,23.87,52.77,
11,27,Powertrain Marriage,Final Assembly,rich,Day,0.914,42.61,23.64,51.06,
11,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.792,38.16,23.41,53.75,
11,29,Interior Trim 1,Final Assembly,basic,Day,,,,55.89,
11,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,57.47,True
11,31,Glass Install,Final Assembly,rich,Day,0.985,39.47,24.38,52.11,
11,32,Seat Install,Final Assembly,basic,Day,,,,53.87,
11,33,Fluid Fill,Final Assembly,rich,Day,0.973,39.07,23.81,53.85,
11,34,Wheel Alignment,Final Assembly,rich,Day,0.847,37.72,23.93,50.37,
11,35,Headlamp Aim,Final Assembly,rich,Day,0.912,40.73,23.32,51.69,
11,36,Electrical Function Test,Final Assembly,rich,Day,0.787,41.19,24.82,51.94,
11,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.858,42.34,23.27,54.84,
11,38,Water Leak Test,Final Assembly,rich,Day,0.821,35.55,25.27,55.97,
11,39,Road Simulation Test,Final Assembly,rich,Day,0.776,40.27,23.9,56.11,
11,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.722,38.91,24.22,53.54,
12,1,Underbody Framing,Body Construction,rich,Day,1.044,40.13,25.13,57.45,
12,2,Side Panel Load,Body Construction,rich,Day,0.931,36.93,23.4,55.71,
12,3,Robotic Weld Cell A,Body Construction,rich,Day,0.787,40.85,23.97,59.51,
12,4,Robotic Weld Cell B,Body Construction,rich,Day,0.858,39.18,23.77,55.1,
12,5,Roof Bow Fit,Body Construction,rich,Day,0.978,39.08,23.56,58.44,
12,6,Door Hang,Body Construction,rich,Day,0.888,41.65,25.27,57.57,
12,7,Bolt Fastening Torque,Body Construction,rich,Day,0.879,44.96,23.59,58.61,
12,8,Geometry Check,Body Construction,rich,Day,0.78,39.37,23.79,55.35,
12,9,Robotic Weld Cell C,Body Construction,rich,Day,0.852,39.68,23.42,58.42,
12,10,Sealer Application,Body Construction,rich,Day,0.961,42.86,24.38,60.1,
12,11,Body Squareness Gauge,Body Construction,basic,Day,,,,59.81,
12,12,Weld Arm Bearing Station,Body Construction,rich,Day,1.406,38.04,24.56,56.86,
12,13,Panel Fit Inspection,Body Construction,manual,Day,,,,60.2,True
12,14,Hem Flange Press,Body Construction,basic,Day,,,,58.46,
12,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,59.42,True
12,16,Pretreatment Dip,Paint,basic,Day,,,162.07,63.41,
12,17,E-Coat Bath,Paint,rich,Day,0.824,,164.52,61.15,
12,18,Sealer Booth,Paint,manual,Day,,,,62.87,True
12,19,Primer Booth,Paint,rich,Day,1.143,,168.91,59.6,
12,20,Basecoat Robot,Paint,rich,Day,0.856,,164.7,64.08,
12,21,Clearcoat Robot,Paint,rich,Day,0.951,,159.32,63.7,
12,22,Flash-Off Tunnel,Paint,basic,Day,,,174.86,64.11,
12,23,Cure Oven Conveyor,Paint,basic,Day,,,168.36,58.7,
12,24,Paint Inspection Booth,Paint,manual,Day,,,,63.33,True
12,25,Buff & Polish,Paint,basic,Day,,,,65.43,
12,26,Cockpit Marriage,Final Assembly,rich,Day,0.92,42.4,23.9,51.25,
12,27,Powertrain Marriage,Final Assembly,rich,Day,0.914,39.27,24.76,52.61,
12,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.008,37.94,24.33,51.74,
12,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.17,
12,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,48.74,False
12,31,Glass Install,Final Assembly,rich,Day,0.845,42.53,23.45,51.45,
12,32,Seat Install,Final Assembly,basic,Day,,,,51.46,
12,33,Fluid Fill,Final Assembly,rich,Day,0.914,42.54,24.16,55.94,
12,34,Wheel Alignment,Final Assembly,rich,Day,0.892,42.02,24.46,51.78,
12,35,Headlamp Aim,Final Assembly,rich,Day,0.906,39.81,23.71,53.36,
12,36,Electrical Function Test,Final Assembly,rich,Day,0.901,38.14,23.76,56.82,
12,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.979,39.77,23.67,54.66,
12,38,Water Leak Test,Final Assembly,rich,Day,0.694,37.86,24.39,53.4,
12,39,Road Simulation Test,Final Assembly,rich,Day,0.946,42.0,24.32,52.5,
12,40,Final Inspection & Buyoff,Final Assembly,rich,Day,1.163,41.1,23.83,53.4,
13,1,Underbody Framing,Body Construction,rich,Day,0.95,38.59,24.04,58.44,
13,2,Side Panel Load,Body Construction,rich,Day,0.657,39.72,23.86,56.72,
13,3,Robotic Weld Cell A,Body Construction,rich,Day,0.697,39.42,23.98,56.2,
13,4,Robotic Weld Cell B,Body Construction,rich,Day,0.76,41.04,23.4,57.23,
13,5,Roof Bow Fit,Body Construction,rich,Day,1.061,38.86,23.75,56.61,
13,6,Door Hang,Body Construction,rich,Day,0.853,39.51,24.11,59.09,
13,7,Bolt Fastening Torque,Body Construction,rich,Day,0.798,42.51,23.5,59.05,
13,8,Geometry Check,Body Construction,rich,Day,0.795,38.62,24.15,54.97,
13,9,Robotic Weld Cell C,Body Construction,rich,Day,0.915,40.66,23.64,55.34,
13,10,Sealer Application,Body Construction,rich,Day,1.101,40.53,23.69,57.29,
13,11,Body Squareness Gauge,Body Construction,basic,Day,,,,56.92,
13,12,Weld Arm Bearing Station,Body Construction,rich,Day,1.132,38.66,23.9,55.41,
13,13,Panel Fit Inspection,Body Construction,manual,Day,,,,59.16,True
13,14,Hem Flange Press,Body Construction,basic,Day,,,,57.4,
13,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,55.09,True
13,16,Pretreatment Dip,Paint,basic,Day,,,172.18,61.49,
13,17,E-Coat Bath,Paint,rich,Day,0.836,,163.14,61.73,
13,18,Sealer Booth,Paint,manual,Day,,,,62.22,True
13,19,Primer Booth,Paint,rich,Day,1.147,,165.71,62.95,
13,20,Basecoat Robot,Paint,rich,Day,0.933,,167.0,65.51,
13,21,Clearcoat Robot,Paint,rich,Day,0.885,,164.77,59.62,
13,22,Flash-Off Tunnel,Paint,basic,Day,,,157.9,62.06,
13,23,Cure Oven Conveyor,Paint,basic,Day,,,163.72,64.36,
13,24,Paint Inspection Booth,Paint,manual,Day,,,,61.67,True
13,25,Buff & Polish,Paint,basic,Day,,,,62.09,
13,26,Cockpit Marriage,Final Assembly,rich,Day,0.747,38.51,24.14,54.07,
13,27,Powertrain Marriage,Final Assembly,rich,Day,0.855,39.08,23.6,53.61,
13,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.042,38.31,24.73,53.26,
13,29,Interior Trim 1,Final Assembly,basic,Day,,,,54.83,
13,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,52.57,True
13,31,Glass Install,Final Assembly,rich,Day,0.692,37.94,23.8,50.81,
13,32,Seat Install,Final Assembly,basic,Day,,,,52.79,
13,33,Fluid Fill,Final Assembly,rich,Day,0.912,36.58,24.24,52.46,
13,34,Wheel Alignment,Final Assembly,rich,Day,0.821,39.34,23.45,50.89,
13,35,Headlamp Aim,Final Assembly,rich,Day,0.779,39.98,24.28,50.97,
13,36,Electrical Function Test,Final Assembly,rich,Day,0.781,38.73,23.56,54.34,
13,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.656,41.98,23.77,54.14,
13,38,Water Leak Test,Final Assembly,rich,Day,0.941,41.65,24.16,52.0,
13,39,Road Simulation Test,Final Assembly,rich,Day,0.916,41.97,24.6,55.19,
13,40,Final Inspection & Buyoff,Final Assembly,rich,Day,1.073,40.26,24.04,53.19,
14,1,Underbody Framing,Body Construction,rich,Day,0.865,41.24,23.37,55.33,
14,2,Side Panel Load,Body Construction,rich,Day,0.942,40.44,22.94,58.25,
14,3,Robotic Weld Cell A,Body Construction,rich,Day,0.978,38.78,24.04,56.85,
14,4,Robotic Weld Cell B,Body Construction,rich,Day,0.981,38.94,24.42,52.62,
14,5,Roof Bow Fit,Body Construction,rich,Day,0.983,39.62,24.39,53.61,
14,6,Door Hang,Body Construction,rich,Day,0.826,43.59,23.6,55.32,
14,7,Bolt Fastening Torque,Body Construction,rich,Day,0.777,44.7,24.57,55.73,
14,8,Geometry Check,Body Construction,rich,Day,0.816,37.24,24.56,60.25,
14,9,Robotic Weld Cell C,Body Construction,rich,Day,0.999,41.85,23.58,59.1,
14,10,Sealer Application,Body Construction,rich,Day,0.734,37.73,24.47,56.73,
14,11,Body Squareness Gauge,Body Construction,basic,Day,,,,55.79,
14,12,Weld Arm Bearing Station,Body Construction,rich,Day,0.904,41.28,24.86,61.31,
14,13,Panel Fit Inspection,Body Construction,manual,Day,,,,57.94,True
14,14,Hem Flange Press,Body Construction,basic,Day,,,,57.73,
14,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,59.6,True
14,16,Pretreatment Dip,Paint,basic,Day,,,168.35,60.98,
14,17,E-Coat Bath,Paint,rich,Day,0.768,,163.75,62.85,
14,18,Sealer Booth,Paint,manual,Day,,,,61.02,True
14,19,Primer Booth,Paint,rich,Day,1.038,,167.34,62.78,
14,20,Basecoat Robot,Paint,rich,Day,0.949,,167.96,59.37,
14,21,Clearcoat Robot,Paint,rich,Day,1.024,,163.19,63.49,
14,22,Flash-Off Tunnel,Paint,basic,Day,,,168.07,60.62,
14,23,Cure Oven Conveyor,Paint,basic,Day,,,157.87,60.39,
14,24,Paint Inspection Booth,Paint,manual,Day,,,,64.65,True
14,25,Buff & Polish,Paint,basic,Day,,,,61.94,
14,26,Cockpit Marriage,Final Assembly,rich,Day,0.741,38.15,23.83,50.93,
14,27,Powertrain Marriage,Final Assembly,rich,Day,0.624,41.2,23.43,54.0,
14,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.981,39.88,23.26,51.5,
14,29,Interior Trim 1,Final Assembly,basic,Day,,,,56.57,
14,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,51.86,True
14,31,Glass Install,Final Assembly,rich,Day,1.069,39.27,24.48,53.71,
14,32,Seat Install,Final Assembly,basic,Day,,,,52.07,
14,33,Fluid Fill,Final Assembly,rich,Day,0.808,39.42,24.91,55.31,
14,34,Wheel Alignment,Final Assembly,rich,Day,0.913,43.59,24.17,53.91,
14,35,Headlamp Aim,Final Assembly,rich,Day,0.988,38.11,24.54,51.94,
14,36,Electrical Function Test,Final Assembly,rich,Day,0.831,39.0,24.08,55.46,
14,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.783,40.91,23.02,53.38,
14,38,Water Leak Test,Final Assembly,rich,Day,0.852,39.56,24.15,52.61,
14,39,Road Simulation Test,Final Assembly,rich,Day,0.971,39.71,23.69,51.22,
14,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.758,40.58,23.54,50.98,
15,1,Underbody Framing,Body Construction,rich,Day,1.027,41.65,24.75,57.16,
15,2,Side Panel Load,Body Construction,rich,Day,0.77,41.63,24.15,56.49,
15,3,Robotic Weld Cell A,Body Construction,rich,Day,0.901,41.91,24.41,59.13,
15,4,Robotic Weld Cell B,Body Construction,rich,Day,0.96,40.64,24.11,58.37,
15,5,Roof Bow Fit,Body Construction,rich,Day,1.019,39.18,24.83,57.46,
15,6,Door Hang,Body Construction,rich,Day,1.018,39.86,23.88,56.84,
15,7,Bolt Fastening Torque,Body Construction,rich,Day,0.747,44.66,23.66,60.82,
15,8,Geometry Check,Body Construction,rich,Day,1.159,40.33,24.45,56.45,
15,9,Robotic Weld Cell C,Body Construction,rich,Day,0.942,41.07,24.86,55.18,
15,10,Sealer Application,Body Construction,rich,Day,0.972,40.48,23.51,55.74,
15,11,Body Squareness Gauge,Body Construction,basic,Day,,,,57.0,
15,12,Weld Arm Bearing Station,Body Construction,rich,Day,1.09,40.86,23.79,55.62,
15,13,Panel Fit Inspection,Body Construction,manual,Day,,,,54.55,True
15,14,Hem Flange Press,Body Construction,basic,Day,,,,57.53,
15,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,58.93,True
15,16,Pretreatment Dip,Paint,basic,Day,,,167.68,61.5,
15,17,E-Coat Bath,Paint,rich,Day,0.892,,164.72,62.07,
15,18,Sealer Booth,Paint,manual,Day,,,,62.56,True
15,19,Primer Booth,Paint,rich,Day,0.882,,164.09,62.81,
15,20,Basecoat Robot,Paint,rich,Day,0.793,,163.34,63.26,
15,21,Clearcoat Robot,Paint,rich,Day,0.832,,164.61,62.45,
15,22,Flash-Off Tunnel,Paint,basic,Day,,,171.61,61.31,
15,23,Cure Oven Conveyor,Paint,basic,Day,,,166.48,65.27,
15,24,Paint Inspection Booth,Paint,manual,Day,,,,62.45,True
15,25,Buff & Polish,Paint,basic,Day,,,,63.22,
15,26,Cockpit Marriage,Final Assembly,rich,Day,0.936,40.49,24.68,53.21,
15,27,Powertrain Marriage,Final Assembly,rich,Day,1.152,38.59,24.33,53.33,
15,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.118,39.47,23.97,51.62,
15,29,Interior Trim 1,Final Assembly,basic,Day,,,,54.97,
15,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,55.54,True
15,31,Glass Install,Final Assembly,rich,Day,0.733,40.22,23.95,52.76,
15,32,Seat Install,Final Assembly,basic,Day,,,,52.75,
15,33,Fluid Fill,Final Assembly,rich,Day,0.854,38.81,24.25,52.17,
15,34,Wheel Alignment,Final Assembly,rich,Day,0.668,39.81,23.8,56.0,
15,35,Headlamp Aim,Final Assembly,rich,Day,0.786,39.77,23.5,54.22,
15,36,Electrical Function Test,Final Assembly,rich,Day,0.912,39.74,24.18,54.57,
15,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.714,40.95,24.14,52.93,
15,38,Water Leak Test,Final Assembly,rich,Day,1.018,41.95,23.48,53.09,
15,39,Road Simulation Test,Final Assembly,rich,Day,1.086,42.27,23.65,52.0,
15,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.823,39.2,23.24,51.31,
16,1,Underbody Framing,Body Construction,rich,Day,0.746,38.06,24.44,57.1,
16,2,Side Panel Load,Body Construction,rich,Day,0.891,41.01,24.39,55.77,
16,3,Robotic Weld Cell A,Body Construction,rich,Day,0.905,38.68,24.84,56.41,
16,4,Robotic Weld Cell B,Body Construction,rich,Day,0.768,40.01,24.34,58.25,
16,5,Roof Bow Fit,Body Construction,rich,Day,1.12,42.2,23.74,57.93,
16,6,Door Hang,Body Construction,rich,Day,0.746,40.4,24.07,56.87,
16,7,Bolt Fastening Torque,Body Construction,rich,Day,0.649,45.11,23.68,62.07,
16,8,Geometry Check,Body Construction,rich,Day,0.749,38.61,23.82,57.25,
16,9,Robotic Weld Cell C,Body Construction,rich,Day,0.88,38.58,24.38,57.68,
16,10,Sealer Application,Body Construction,rich,Day,0.84,37.79,23.62,56.04,
16,11,Body Squareness Gauge,Body Construction,basic,Day,,,,58.25,
16,12,Weld Arm Bearing Station,Body Construction,rich,Day,1.108,39.4,24.12,54.0,
16,13,Panel Fit Inspection,Body Construction,manual,Day,,,,54.96,True
16,14,Hem Flange Press,Body Construction,basic,Day,,,,59.09,
16,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,57.48,True
16,16,Pretreatment Dip,Paint,basic,Day,,,168.22,60.43,
16,17,E-Coat Bath,Paint,rich,Day,0.936,,169.12,66.05,
16,18,Sealer Booth,Paint,manual,Day,,,,61.32,True
16,19,Primer Booth,Paint,rich,Day,0.951,,159.95,62.56,
16,20,Basecoat Robot,Paint,rich,Day,1.059,,161.21,64.48,
16,21,Clearcoat Robot,Paint,rich,Day,0.942,,162.84,59.8,
16,22,Flash-Off Tunnel,Paint,basic,Day,,,167.67,57.72,
16,23,Cure Oven Conveyor,Paint,basic,Day,,,163.43,62.88,
16,24,Paint Inspection Booth,Paint,manual,Day,,,,66.87,True
16,25,Buff & Polish,Paint,basic,Day,,,,61.02,
16,26,Cockpit Marriage,Final Assembly,rich,Day,0.775,38.78,24.19,53.54,
16,27,Powertrain Marriage,Final Assembly,rich,Day,0.846,42.67,24.41,52.4,
16,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.963,40.77,24.7,54.76,
16,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.33,
16,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,56.59,True
16,31,Glass Install,Final Assembly,rich,Day,0.735,39.45,24.25,52.92,
16,32,Seat Install,Final Assembly,basic,Day,,,,55.89,
16,33,Fluid Fill,Final Assembly,rich,Day,0.901,39.43,23.65,52.21,
16,34,Wheel Alignment,Final Assembly,rich,Day,0.907,37.23,24.05,51.29,
16,35,Headlamp Aim,Final Assembly,rich,Day,0.821,38.38,23.34,53.4,
16,36,Electrical Function Test,Final Assembly,rich,Day,0.739,42.49,24.29,56.62,
16,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.761,41.67,24.83,52.73,
16,38,Water Leak Test,Final Assembly,rich,Day,0.864,41.68,24.16,51.73,
16,39,Road Simulation Test,Final Assembly,rich,Day,0.832,40.87,23.4,56.84,
16,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.812,36.47,23.94,57.01,
17,1,Underbody Framing,Body Construction,rich,Day,1.13,39.46,23.99,56.78,
17,2,Side Panel Load,Body Construction,rich,Day,1.09,39.9,24.5,58.14,
17,3,Robotic Weld Cell A,Body Construction,rich,Day,0.864,40.12,24.01,58.0,
17,4,Robotic Weld Cell B,Body Construction,rich,Day,1.046,37.78,24.56,55.34,
17,5,Roof Bow Fit,Body Construction,rich,Day,0.889,38.78,23.89,58.82,
17,6,Door Hang,Body Construction,rich,Day,0.989,40.46,24.48,57.92,
17,7,Bolt Fastening Torque,Body Construction,rich,Day,0.712,45.26,24.37,56.0,
17,8,Geometry Check,Body Construction,rich,Day,0.85,41.86,24.33,57.32,
17,9,Robotic Weld Cell C,Body Construction,rich,Day,0.905,37.67,24.51,51.8,
17,10,Sealer Application,Body Construction,rich,Day,0.838,40.12,23.88,61.67,
17,11,Body Squareness Gauge,Body Construction,basic,Day,,,,57.69,
17,12,Weld Arm Bearing Station,Body Construction,rich,Day,0.852,42.51,23.55,58.75,
17,13,Panel Fit Inspection,Body Construction,manual,Day,,,,57.56,True
17,14,Hem Flange Press,Body Construction,basic,Day,,,,58.37,
17,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,55.29,True
17,16,Pretreatment Dip,Paint,basic,Day,,,164.83,61.62,
17,17,E-Coat Bath,Paint,rich,Day,0.745,,166.54,64.9,
17,18,Sealer Booth,Paint,manual,Day,,,,63.8,True
17,19,Primer Booth,Paint,rich,Day,1.082,,166.61,63.51,
17,20,Basecoat Robot,Paint,rich,Day,0.968,,170.92,64.31,
17,21,Clearcoat Robot,Paint,rich,Day,1.054,,164.14,58.68,
17,22,Flash-Off Tunnel,Paint,basic,Day,,,161.8,61.99,
17,23,Cure Oven Conveyor,Paint,basic,Day,,,163.74,58.75,
17,24,Paint Inspection Booth,Paint,manual,Day,,,,61.16,True
17,25,Buff & Polish,Paint,basic,Day,,,,59.56,
17,26,Cockpit Marriage,Final Assembly,rich,Day,0.933,39.6,23.66,55.85,
17,27,Powertrain Marriage,Final Assembly,rich,Day,0.764,39.13,24.0,51.99,
17,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.73,39.57,23.57,53.05,
17,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.64,
17,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,56.6,True
17,31,Glass Install,Final Assembly,rich,Day,0.705,37.74,23.19,52.82,
17,32,Seat Install,Final Assembly,basic,Day,,,,54.62,
17,33,Fluid Fill,Final Assembly,rich,Day,0.908,39.0,24.04,52.03,
17,34,Wheel Alignment,Final Assembly,rich,Day,0.818,39.45,23.61,55.8,
17,35,Headlamp Aim,Final Assembly,rich,Day,0.777,38.19,23.33,54.88,
